e,time,g_mean
a,107,0.09798104666666667
a,108,0.09885991333333335
a,109,0.101513
a,110,0.09796710000000003
a,111,0.10034138666666664
a,112,0.107895782
a,113,0.100298682
a,114,0.09946666666666663
a,115,0.0965733333333333
a,116,0.10169803333333331
a,117,0.10304023903333333
a,118,0.10056127236666663
a,119,0.09003666666666668
a,120,0.10083699999999997
a,121,0.096577
a,122,0.0941
a,123,0.09483333333333333
a,124,0.10041066666666666
a,125,0.10242399999999999
a,126,0.10892306666666664
a,127,0.10406821066666667
a,128,0.10954854399999997
a,129,0.10257869839999997
a,130,0.09432136506666668
a,131,0.09672469840000002
a,132,0.08884333333333334
a,133,0.08735766666666668
a,134,0.08521400000000003
a,135,0.08882540000000001
a,136,0.09066127333333336
a,137,0.09912060666666668
a,138,0.10500900066666664
a,139,0.10253999999999995
a,140,0.105194
a,141,0.1046137333333333
a,142,0.099347
a,143,0.10813333333333329
a,144,0.10827333333333329
a,145,0.1120166666666666
a,146,0.10702333333333332
a,147,0.10403333333333332
a,148,0.1055733333333333
a,149,0.1057280333333333
a,150,0.10178050333333331
a,151,0.10435188699999998
a,152,0.10353999999999998
a,153,0.10373333333333329
a,154,0.10079999999999999
a,155,0.09517333333333333
a,156,0.0955
a,157,0.09684699999999999
a,158,0.09665803333333331
a,159,0.10437666666666665
a,160,0.10673666666666666
a,161,0.09991033333333334
a,162,0.08899136666666667
a,163,0.0895
a,164,0.084477
a,165,0.09154366666666668
a,166,0.08984803333333333
a,167,0.09215136666666668
a,168,0.08721033333333335
a,169,0.09018366666666668
a,170,0.09734699999999998
a,171,0.09744700000000002
a,172,0.09810999999999995
a,173,0.09641666666666665
a,174,0.1020683333333333
a,175,0.09000946666666668
a,176,0.09486062466666664
a,177,0.0916146246666667
a,178,0.09203667951333333
a,179,0.09727421618000001
a,180,0.09683334066666663
a,181,0.09287249506666664
a,182,0.09198282839999998
a,183,0.08654077790666669
a,184,0.08807565726077332
a,185,0.0836091286868507
a,186,0.08461785030000005
a,187,0.07971708166333338
a,188,0.08205367103000001
a,189,0.07515367103000004
a,190,0.07721373813300003
a,191,0.08193329947426334
a,192,0.08535576947426335
a,193,0.07682579275502303
a,194,0.0780924594216897
a,195,0.0856500059002445
a,196,0.083945006490269
a,197,0.08106600380596257
a,198,0.07802933713929588
a,199,0.07079430380596259
a,200,0.07886097047262923
a,201,0.07592744093854804
a,202,0.07046666666666665
a,203,0.07502469999999994
a,204,0.0743333333333333
a,205,0.07720666666666663
a,206,0.07769366666666662
a,207,0.07623603333333331
a,208,0.07288033333333328
a,209,0.07561
a,210,0.07648666666666663
a,211,0.07523033333333333
a,212,0.07007
a,213,0.07287699999999993
a,214,0.06986666666666666
a,215,0.0711033333333333
a,216,0.07176666666666666
a,217,0.07309999999999996
a,218,0.06547
a,219,0.06857333333333329
a,220,0.0739803333333333
a,221,0.07359136666666667
a,222,0.0693573333333333
a,223,0.065624
a,224,0.0713573333333333
a,225,0.0692864
a,226,0.06597333333333331
a,227,0.07091536666666665
a,228,0.07273333333333326
a,229,0.07316666666666662
a,230,0.065487
a,231,0.06958569999999997
a,232,0.07141793666666667
a,233,0.07475126999999998
a,234,0.0688480303333333
a,235,0.07721545003666665
a,236,0.08083578337
a,237,0.07294666170700001
a,238,0.07323099454436663
a,239,0.07253109399880331
a,240,0.07312076066546995
a,241,0.06791250339868364
a,242,0.07217583673201697
a,243,0.07028950339868366
a,244,0.07286999999999995
a,245,0.07563533333333332
a,246,0.07585587666666663
a,247,0.07159837416066667
a,248,0.07287204082733333
a,249,0.07450854491006663
a,250,0.07496236666666663
a,251,0.07274006666666666
a,252,0.07282716999999998
a,253,0.07109999999999997
a,254,0.07349999999999997
a,255,0.07613999999999996
a,256,0.06941699999999999
a,257,0.0723940666666666
a,258,0.07243486999999998
a,259,0.06867000000000001
a,260,0.07137666666666663
a,261,0.06415366666666668
a,262,0.06416999999999999
a,263,0.06460666666666667
a,264,0.06795733333333333
a,265,0.06952399999999999
a,266,0.07153333333333331
a,267,0.06549999999999999
a,268,0.07100333333333331
a,269,0.06650333333333333
a,270,0.07431366666666663
a,271,0.07513666666666663
a,272,0.07050333333333332
a,273,0.07510666666666661
a,274,0.07250666666666665
a,275,0.06843700000000001
a,276,0.07031356666666667
a,277,0.07191655666666666
a,278,0.08054168999999996
a,279,0.07094527899999999
a,280,0.0725316969
a,281,0.07364501991566665
a,282,0.07546618857389996
a,283,0.08028980743128997
a,284,0.07850675484108564
a,285,0.07227743032519425
a,286,0.07864135736015167
a,287,0.0704595264295002
a,288,0.07681866309616688
a,289,0.0756929147724502
a,290,0.07485864240578355
a,291,0.0744940090724502
a,292,0.07828117331302857
a,293,0.07782672064433141
a,294,0.07382423497964101
a,295,0.07692425847760512
a,296,0.07965052399203226
a,297,0.07962733669999997
a,298,0.07277400336666666
a,299,0.07477767003333331
a,300,0.07500184003333334
A,0,0.5
A,1,0.38071428571428556
A,2,0.2734148571428571
A,3,0.1875196485714285
A,4,0.14575970571428565
A,5,0.10359056857142859
A,6,0.09059642857142855
A,7,0.07877478571428573
A,8,0.07584705714285714
A,9,0.07875962
A,10,0.0882760485714286
A,11,0.09029033428571424
A,12,0.08502886771428571
A,13,0.07835229999999999
A,14,0.06772857142857143
A,15,0.07477728571428573
A,16,0.06108128571428573
A,17,0.059209857142857154
A,18,0.0774515714285714
A,19,0.07826815714285713
A,20,0.07615387142857141
A,21,0.06951281571428572
A,22,0.07812266871428568
A,23,0.07352193144285712
A,24,0.08193764572857143
A,25,0.07916674661585714
A,26,0.07251679218728573
A,27,0.06697393504442856
A,28,0.07170250647299999
A,29,0.07197393504442855
A,30,0.065802506473
A,31,0.07280250647299999
A,32,0.07033989997744283
A,33,0.05752561426315714
A,34,0.060485318546615714
A,35,0.07611956468699158
A,36,0.07654813611556299
A,37,0.07383385040127728
A,38,0.07749857142857142
A,39,0.07562714285714282
A,40,0.06544414285714287
A,41,0.062444142857142865
A,42,0.06911714285714285
A,43,0.07514714285714287
A,44,0.076056
A,45,0.06257028571428573
A,46,0.05287215714285715
A,47,0.06402857142857142
A,48,0.06168285714285713
A,49,0.0684257142857143
A,50,0.06145428571428572
A,51,0.060860000000000004
A,52,0.07632442857142854
A,53,0.06987457142857144
A,54,0.07191772857142859
A,55,0.07271924428571429
A,56,0.07150511428571428
A,57,0.07188372571428572
A,58,0.07714624114285715
A,59,0.08416520014285715
A,60,0.07701630382857143
A,61,0.07052846097142858
A,62,0.07452804048542858
A,63,0.07569120520540003
A,64,0.07452370167682859
A,65,0.07392667724825713
A,66,0.06972557806682858
A,67,0.06599077354451142
A,68,0.08484791640165427
A,69,0.07227648783022571
A,70,0.087911059998534
A,71,0.08916413661324829
A,72,0.08413216599838742
A,73,0.07565186984589758
A,74,0.07647468556018328
A,75,0.05782168141732615
A,76,0.059484298417326165
A,77,0.0713515896563932
A,78,0.060194446799250366
A,79,0.05440873251353609
A,80,0.06629192290774684
A,81,0.04860071805566438
A,82,0.05085363259852152
A,83,0.05606506116995009
A,84,0.06424404976709294
A,85,0.06276702617237366
A,86,0.05819358593246818
A,87,0.05326787164675389
A,88,0.04965215736103962
A,89,0.05497008738285785
A,90,0.061119810406857905
A,91,0.06603852469257221
A,92,0.05949932452195917
A,93,0.05303895497013116
A,94,0.05724571428571429
A,95,0.04917285714285716
A,96,0.05057142857142858
A,97,0.04551571428571429
A,98,0.040323
A,99,0.04807368714285715
A,100,0.04850225857142858
A,101,0.052516544285714305
A,102,0.05216677014285715
A,103,0.052926304300000004
A,104,0.05416436330142858
A,105,0.04866508534585716
A,106,0.05695389388044287
A,107,0.0542857142857143
A,108,0.05200000000000001
A,109,0.05077142857142858
A,110,0.05771428571428572
A,111,0.057857142857142864
A,112,0.04901428571428572
A,113,0.05615714285714286
A,114,0.06042857142857142
A,115,0.059442857142857165
A,116,0.05515714285714287
A,117,0.06848714285714287
A,118,0.060428571428571436
A,119,0.05611428571428573
A,120,0.05997142857142858
A,121,0.06184285714285714
A,122,0.061257142857142864
A,123,0.05982857142857144
A,124,0.06554285714285712
A,125,0.06349714285714286
A,126,0.06926114285714284
A,127,0.06386114285714285
A,128,0.07301582857142856
A,129,0.06668868571428571
A,130,0.07051582857142857
A,131,0.06981582857142858
A,132,0.0582444
A,133,0.06281582857142856
A,134,0.0635245542857143
A,135,0.06340758114285713
A,136,0.053707581142857154
A,137,0.054693295428571445
A,138,0.051408571428571435
A,139,0.05529428571428571
A,140,0.04851442857142857
A,141,0.05732501428571428
A,142,0.05873088157142858
A,143,0.048959442857142856
A,144,0.044243101428571435
A,145,0.05211226871428572
A,146,0.05245142857142858
A,147,0.05575085714285715
A,148,0.05542085714285715
A,149,0.05700000000000001
A,150,0.05900285714285715
A,151,0.05332157142857143
A,152,0.045817142857142855
A,153,0.044608714285714286
A,154,0.049570728571428586
A,155,0.04271358571428572
A,156,0.03900000000000001
A,157,0.035730000000000005
A,158,0.04634728571428573
A,159,0.049142857142857155
A,160,0.05247285714285714
A,161,0.04844285714285715
A,162,0.049585714285714295
A,163,0.04685714285714287
A,164,0.050028571428571436
A,165,0.04460871428571429
A,166,0.04746585714285716
A,167,0.056384571428571444
A,168,0.05706958571428572
A,169,0.06148387142857142
A,170,0.05195567285714286
A,171,0.054275857142857147
A,172,0.0562820142857143
A,173,0.059942014285714294
A,174,0.058734787142857146
A,175,0.053053801428571426
A,176,0.058904017142857146
A,177,0.05348346728571429
A,178,0.05308895687142858
A,179,0.05860878544285715
A,180,0.06495077324299998
A,181,0.06298727913872856
A,182,0.06155870771015714
A,183,0.06407285714285713
A,184,0.051293000000000005
A,185,0.06182454014285713
A,186,0.05546596871428573
A,187,0.06001256558571429
A,188,0.05619340785857144
A,189,0.05889852735871429
A,190,0.05048798014285716
A,191,0.04815949244285716
A,192,0.04874922101428573
A,193,0.05918714285714285
A,194,0.05528571428571429
A,195,0.05001428571428572
A,196,0.04528571428571428
A,197,0.055520142857142865
A,198,0.0612857142857143
A,199,0.05937285714285715
A,200,0.05926142857142858
A,201,0.06083285714285716
A,202,0.05850185714285715
A,203,0.053874390000000015
A,204,0.053003257571428576
A,205,0.059988971857142866
A,206,0.0626652273757143
A,207,0.06282237023285717
A,208,0.05180808451857144
A,209,0.05019875011328571
A,210,0.05208488763707572
A,211,0.049227744779932865
A,212,0.059910598326575915
A,213,0.06219561261229018
A,214,0.07154408673066207
A,215,0.0607010668322997
A,216,0.050346254428571435
A,217,0.05430882500142857
A,218,0.05686596785857143
A,219,0.0571857142857143
A,220,0.06307285714285715
A,221,0.05187142857142858
A,222,0.047585714285714294
A,223,0.045014285714285715
A,224,0.04571428571428572
A,225,0.04471428571428572
A,226,0.046000000000000006
A,227,0.04785714285714286
A,228,0.05114285714285715
A,229,0.04858571428571428
A,230,0.04701428571428571
A,231,0.06305714285714285
A,232,0.063293
A,233,0.073623
A,234,0.06392999999999999
A,235,0.06564428571428574
A,236,0.059501428571428566
A,237,0.049177285714285715
A,238,0.051415714285714294
A,239,0.052407142857142854
A,240,0.05947714285714286
A,241,0.04753914285714287
A,242,0.056189505714285715
A,243,0.053318077142857155
A,244,0.0676213134285714
A,245,0.06379417057142858
A,246,0.0682670277142857
A,247,0.06820145628571428
A,248,0.061057170571428565
A,249,0.06163159914285715
A,250,0.06174724342857143
A,251,0.05304988485714287
A,252,0.043987142857142864
A,253,0.0550057142857143
A,254,0.05329142857142858
A,255,0.04710428571428572
A,256,0.05391471428571429
A,257,0.05964328571428571
A,258,0.058343285714285716
A,259,0.05553042857142858
A,260,0.061850471428571425
A,261,0.06967761428571428
A,262,0.06501680428571428
A,263,0.05960251857142858
A,264,0.06325966142857141
A,265,0.07183109
A,266,0.056288232857142864
A,267,0.053858484714285726
A,268,0.054557484714285724
A,269,0.05463734185714286
A,270,0.06560545714285713
A,271,0.05806157428571429
A,272,0.06330457428571426
A,273,0.05506330314285715
A,274,0.04519714285714286
A,275,0.04864000000000001
A,276,0.03902857142857144
A,277,0.038082857142857154
A,278,0.042511428571428575
A,279,0.046071428571428576
A,280,0.04708571428571429
A,281,0.054042857142857156
A,282,0.0478857142857143
A,283,0.05612857142857144
A,284,0.05682714285714286
A,285,0.049215714285714286
A,286,0.05223000000000002
A,287,0.04498857142857142
A,288,0.05244457142857144
A,289,0.04687314285714286
A,290,0.056974742857142865
A,291,0.054022028571428585
A,292,0.05096045714285715
A,293,0.05211760000000001
A,294,0.04701364571428573
A,295,0.060027931428571435
A,296,0.042442217142857154
A,297,0.057585074285714286
A,298,0.05844358171428573
A,299,0.06848530530285715
A,300,0.05052927513074287
