e,time,g_mean
A,106,0.09248958292744287
A,107,0.08865710962792014
A,108,0.09123696344785504
A,109,0.09520480264978337
A,110,0.1012233740783548
A,111,0.10042414005761884
A,112,0.0950000969205236
A,113,0.08346719834909504
A,114,0.0803283826348093
A,115,0.07948584804114738
A,116,0.07394944285714285
A,117,0.06649229999999999
A,118,0.0836065857142857
A,119,0.08268801428571429
A,120,0.0858272442857143
A,121,0.08817810142857144
A,122,0.07345265714285715
A,123,0.07835308571428572
A,124,0.07242594285714288
A,125,0.0827407857142857
A,126,0.09656713128571427
A,127,0.10157663214285712
A,128,0.0872375792857143
A,129,0.08494203365714287
A,130,0.09929221817999999
A,131,0.09256793246571429
A,132,0.08765957850857144
A,133,0.08564118008
A,134,0.08733955754714284
A,135,0.09109083565142857
A,136,0.08561397850857143
A,137,0.08882519793328571
A,138,0.10068471072904286
A,139,0.09244479814438472
A,140,0.08333923371338471
A,141,0.08440942081596606
A,142,0.09197213510168033
A,143,0.09838911157142854
A,144,0.08955416558571429
A,145,0.09851217142857144
A,146,0.10181317142857144
A,147,0.09481684285714284
A,148,0.09981684285714283
A,149,0.1040836171428571
A,150,0.11462361714285714
A,151,0.08911609314285715
A,152,0.07961323600000002
A,153,0.07642197885714286
A,154,0.07334989102857144
A,155,0.08237989102857142
A,156,0.09391711040600002
A,157,0.08312135177517142
A,158,0.08694444585268857
A,159,0.08564842076652886
A,160,0.07732699219510031
A,161,0.0756687475808146
A,162,0.08509731900938601
A,163,0.07925383427175318
A,164,0.08105894391749992
A,165,0.07443894677464279
A,166,0.08146500738496422
A,167,0.07994138477623526
A,168,0.09890155275528571
A,169,0.08638727945938571
A,170,0.08208994111961
A,171,0.08110965540532429
A,172,0.07614624111961002
A,173,0.07933909894585674
A,174,0.06304137912587097
A,175,0.061699626125870974
A,176,0.06403548326872813
A,177,0.062434054697299554
A,178,0.07442676898301383
A,179,0.06908597959560094
A,180,0.06724894857142859
A,181,0.06702384342857144
A,182,0.07807112914285715
A,183,0.06858827200000002
A,184,0.06219742914285716
A,185,0.0704427672857143
A,186,0.07560063871428573
A,187,0.07060621014285713
A,188,0.07838763871428572
A,189,0.06640287698714288
A,190,0.06421679998714287
A,191,0.08250626842560142
A,192,0.08002499425387588
A,193,0.07461186280783488
A,194,0.07260389194576124
A,195,0.07345754460290409
A,196,0.06993120429531839
A,197,0.07045603590340736
A,198,0.0686860603055715
A,199,0.07233884943773009
A,200,0.07247063952842396
A,201,0.06056351957038173
A,202,0.06450159019041934
A,203,0.07778730447613363
A,204,0.0732401330086641
A,205,0.08097694720339936
A,206,0.07531294138384677
A,207,0.086075051204039
A,208,0.07457732346730002
A,209,0.07713827061015717
A,210,0.08422962724260145
A,211,0.08980284710971874
A,212,0.08281413282400446
A,213,0.09529948249211918
A,214,0.09136691106354776
A,215,0.08352948249211918
A,216,0.0911766464556168
A,217,0.08020521788418825
A,218,0.09179536074133109
A,219,0.07865796074133109
A,220,0.07618144300000002
A,221,0.08003086457142856
A,222,0.06501688157142858
A,223,0.0692157125857143
A,224,0.0696057142857143
A,225,0.07083142857142859
A,226,0.0669307285714286
A,227,0.05978714285714286
A,228,0.06761177142857146
A,229,0.075067572
A,230,0.07195614342857144
A,231,0.08417885714285712
A,232,0.06619860000000001
A,233,0.06846787142857144
A,234,0.0824538815714286
A,235,0.08533506813
A,236,0.08032557142857141
A,237,0.08694495714285712
A,238,0.07205224285714286
A,239,0.07502488142857144
A,240,0.07177216714285715
A,241,0.07390136957142858
A,242,0.07053293510000003
A,243,0.07784696367142858
A,244,0.07522180003857144
A,245,0.08115880289571427
A,246,0.07832466003857144
A,247,0.09061555147100002
A,248,0.08345853204667145
A,249,0.08174424633238572
A,250,0.0726456749038143
A,251,0.07178153204667147
A,252,0.07460867804667144
A,253,0.08137991525133859
A,254,0.07183705810848144
A,255,0.07756601939419572
A,256,0.07095603003361531
A,257,0.08257174732269111
A,258,0.07855599999999997
A,259,0.08252742857142856
A,260,0.07933731428571426
A,261,0.06432376000000001
A,262,0.07542233142857142
A,263,0.07457585028571431
A,264,0.07060742171428573
A,265,0.0739981638857143
A,266,0.08284102102857142
A,267,0.09072347884571427
A,268,0.08449098027428573
A,269,0.07482798027428574
A,270,0.06785349258742858
A,271,0.07342239511760001
A,272,0.07921096654617142
A,273,0.07034382368902858
A,274,0.07003649926045716
A,275,0.07701014918650287
A,276,0.07124402124801031
A,277,0.0704941376585256
A,278,0.06894580656681601
A,279,0.07337810656681598
A,280,0.07994953513824456
A,281,0.0888076779953874
A,282,0.0864469729377833
A,283,0.07664914166013305
A,284,0.07226567394727593
A,285,0.07844225854043207
A,286,0.08651654425471782
A,287,0.07969240139757494
A,288,0.07068505582304672
A,289,0.071066770108761
A,290,0.07834077010876099
A,291,0.08083490326017223
A,292,0.0706260461173151
A,293,0.06607153644333232
A,294,0.06407596501476091
A,295,0.08379370195357495
A,296,0.08551655909643212
A,297,0.07459644285714286
A,298,0.08728845714285714
A,299,0.07345945300000001
A,300,0.07755311258571429
a,0,0.5
a,1,0.46981666666666666
a,2,0.44766705
a,3,0.41873118355
a,4,0.40491227457166673
a,5,0.41088055472488844
a,6,0.41770550548666674
a,7,0.4019889060900001
a,8,0.4103130579885701
a,9,0.4088924201116035
a,10,0.38629610595457725
a,11,0.3827575870834983
a,12,0.36903222438851485
a,13,0.39154016787300866
a,14,0.403756421495366
a,15,0.4061435580956521
a,16,0.41653248097243545
a,17,0.4054699244904599
a,18,0.4048835359237931
a,19,0.39562509865497797
a,20,0.3780713643833334
a,21,0.3907056726839999
a,22,0.3758242460173333
a,23,0.3686173451480667
a,24,0.3753570012814
a,25,0.3682603320524334
a,26,0.36376941017767667
a,27,0.3651323652576766
a,28,0.354491317862111
a,29,0.3493473829816554
a,30,0.3422867163149889
a,31,0.3409363748246343
a,32,0.3481325671826222
a,33,0.35546187866825635
a,34,0.3418647961715896
a,35,0.3376203085017486
a,36,0.3346733751684153
a,37,0.3243154759576395
a,38,0.33216700465763943
a,39,0.32388054065763944
a,40,0.32171326901859015
a,41,0.3167071056852568
a,42,0.3070646882927196
a,43,0.31000586756271964
a,44,0.304719737523053
a,45,0.3077725346260529
a,46,0.31288457961125415
a,47,0.31510900066295083
a,48,0.3167872168021705
a,49,0.31533312848238754
a,50,0.30997841881572086
a,51,0.3188469853339597
a,52,0.31449676133939636
a,53,0.3111552160402733
a,54,0.3098174736443007
a,55,0.30534176999999996
a,56,0.3082434803333333
a,57,0.3003305203333333
a,58,0.3004062390333333
a,59,0.3080087236066666
a,60,0.30344558487
a,61,0.3024647766903334
a,62,0.306217837657
a,63,0.3044333333333332
a,64,0.3032366666666667
a,65,0.28793666666666673
a,66,0.2882733333333333
a,67,0.29371699999999995
a,68,0.29929399999999995
a,69,0.29624186999999996
a,70,0.29012887
a,71,0.28494875699999994
a,72,0.29294964153366665
a,73,0.29499416186699995
a,74,0.30170194153366664
a,75,0.2940156082003333
a,76,0.30155958486699996
a,77,0.30640299
a,78,0.30285942466666665
a,79,0.3095834246666667
a,80,0.30221897666666664
a,81,0.29858701
a,82,0.30255974333333324
a,83,0.30363983969999997
a,84,0.31374567070000003
a,85,0.30654233736666664
a,86,0.30109867070000007
a,87,0.3056226707
a,88,0.30022268266999996
a,89,0.29162066666666664
a,90,0.2932306666666666
a,91,0.3009706666666666
a,92,0.29795973333333325
a,93,0.29140683666666667
a,94,0.3001733333333333
a,95,0.3001850333333333
a,96,0.29784666666666665
a,97,0.30690676666666666
a,98,0.3024767666666667
a,99,0.3031767666666667
a,100,0.30292233333333324
a,101,0.3096723333333334
a,102,0.31411123333333335
a,103,0.3154570223333332
a,104,0.3145088212333334
a,105,0.31391937002333337
a,106,0.30908820702566664
a,107,0.3129430770256666
a,108,0.3086773610615666
a,109,0.31135304021782895
a,110,0.318878740217829
a,111,0.3129644735511624
a,112,0.3134005768844957
a,113,0.30808948688449556
a,114,0.3157300608844957
a,115,0.31019473895116234
a,116,0.30078151895116234
a,117,0.3011611724911623
a,118,0.30315291860961197
a,119,0.3096394225466119
a,120,0.31965883954234303
a,121,0.3190985628865535
a,122,0.3077599295532201
a,123,0.31423469656459707
a,124,0.32233749802993034
a,125,0.32633501624659716
a,126,0.3206555895799304
a,127,0.3228619311499304
a,128,0.3248620768769304
a,129,0.33364223717663044
a,130,0.3408881361278381
a,131,0.3335166588245622
a,132,0.3276202782053518
a,133,0.3257265409553108
a,134,0.3284554414428661
a,135,0.3335126825086528
a,136,0.33124224251521756
a,137,0.33143891742618464
a,138,0.342724270047056
a,139,0.34278759309139
a,140,0.3366542597580566
a,141,0.3261651241580567
a,142,0.3137489365738624
a,143,0.3171042738395969
a,144,0.31403937953359534
a,145,0.3152813742146456
a,146,0.3077185198581466
a,147,0.30174132288628264
a,148,0.2960229872461376
a,149,0.28802334597075135
a,150,0.30097020685350984
a,151,0.30008756314316726
a,152,0.297854229809834
a,153,0.2923148964765006
a,154,0.29035156314316724
a,155,0.29156386279081736
a,156,0.297747246069899
a,157,0.2952207827365657
a,158,0.27647393877323245
a,159,0.28411751908388905
a,160,0.2652445964815779
a,161,0.2621076550922778
a,162,0.26628498923071453
a,163,0.27277868812716993
a,164,0.28425276793622023
a,165,0.2847557433655202
a,166,0.2758427433655202
a,167,0.27565261124776924
a,168,0.2693037137838889
a,169,0.26942134945123397
a,170,0.2767060169815933
a,171,0.27550389132545916
a,172,0.27240979213429206
a,173,0.2738290871538586
a,174,0.28866167734197923
a,175,0.2842846856915196
a,176,0.2928965022560861
a,177,0.28450650225608615
a,178,0.2792573389227528
a,179,0.2784538355894195
a,180,0.28754416892275286
a,181,0.2841211858150281
a,182,0.29776576772986424
a,183,0.29781080783618397
a,184,0.2897014868695173
a,185,0.282672809433184
a,186,0.291000860043169
a,187,0.28709487523848254
a,188,0.2729763501484494
a,189,0.2811438901484493
a,190,0.28857118414844934
a,191,0.29827426163662757
a,192,0.2962640982790237
a,193,0.28912615647229706
a,194,0.2860997564722971
a,195,0.27674123356542507
a,196,0.28253714195400526
a,197,0.28011985614940577
a,198,0.2778014938698415
a,199,0.2852018279118902
a,200,0.28581195795237485
a,201,0.28674862461904155
a,202,0.2915552872828537
a,203,0.30128611601113914
a,204,0.30591619777901136
a,205,0.2948431977790113
a,206,0.289002864445678
a,207,0.2907065311123446
a,208,0.27722619777901136
a,209,0.2820695311123446
a,210,0.2872921508902458
a,211,0.2879424842235791
a,212,0.2864561508902458
a,213,0.2921481842235792
a,214,0.29007983591053077
a,215,0.2828291195015839
a,216,0.29954263145174226
a,217,0.29493949459691643
a,218,0.30315366666666665
a,219,0.3078375203333333
a,220,0.306672617
a,221,0.3142852723666667
a,222,0.29580333333333336
a,223,0.3032366666666666
a,224,0.30876999999999993
a,225,0.30731366666666665
a,226,0.3044033333333333
a,227,0.3015587999999999
a,228,0.31404134666666667
a,229,0.3075636666666667
a,230,0.3020666666666666
a,231,0.3074066666666665
a,232,0.3045166666666666
a,233,0.30190333333333336
a,234,0.2981170903333333
a,235,0.2986151245336666
a,236,0.29483735699999997
a,237,0.305737137
a,238,0.3142005408
a,239,0.31401164509800006
a,240,0.31340444776824666
a,241,0.31180561587840466
a,242,0.3134833952992452
a,243,0.3126387
a,244,0.31397773333333334
a,245,0.3107184066666667
a,246,0.31207517333333334
a,247,0.30639204400000003
a,248,0.30230657
a,249,0.3081587066666666
a,250,0.29668770666666666
a,251,0.29205437333333334
a,252,0.3026033333333333
a,253,0.30716206666666673
a,254,0.299543
a,255,0.3114329033333333
a,256,0.29893966666666666
a,257,0.3058480333333334
a,258,0.30679633333333334
a,259,0.30640666666666666
a,260,0.31018699999999993
a,261,0.30800066666666664
a,262,0.2985137333333333
a,263,0.3100507333333333
a,264,0.3013627
a,265,0.30194706666666665
a,266,0.28886827
a,267,0.29212
a,268,0.28341866666666665
a,269,0.29913247866666665
a,270,0.3034057265333333
a,271,0.2922527265333334
a,272,0.3027291957719999
a,273,0.29716666666666663
a,274,0.30256699999999986
a,275,0.3058666666666666
a,276,0.30001443333333333
a,277,0.2941107666666667
a,278,0.2936866666666667
a,279,0.29804333333333327
a,280,0.29551366666666656
a,281,0.29311333333333334
a,282,0.299944
a,283,0.30359339999999996
a,284,0.30824417
a,285,0.3039912536666666
a,286,0.30793175700000003
a,287,0.3008769790333333
a,288,0.30209144236666663
a,289,0.3045614423666666
a,290,0.30427
a,291,0.30040666666666666
a,292,0.30261333333333335
a,293,0.29817666666666665
a,294,0.3004450333333333
a,295,0.3074785366666665
a,296,0.29852220333333335
a,297,0.29946253666666667
a,298,0.3061409889700001
a,299,0.3037211233203666
a,300,0.298871
