time,id,g,e,m,b
45,64,0.03541000000000001,a,0,1
45,65,0.0,a,0,1
45,66,0.0,A,0,0
45,67,0.0,A,0,0
45,68,0.0,A,0,1
45,69,0.010000000000000002,a,0,1
45,70,0.022000000000000006,a,0,1
45,71,0.0,a,0,1
45,72,0.0,A,0,1
45,73,0.0,A,0,0
45,74,0.0,a,0,1
45,75,0.11000000000000001,A,0,0
45,76,0.042000000000000065,A,0,0
45,77,0.0,A,0,1
45,78,0.0,a,0,0
45,79,0.0,A,0,1
45,80,0.0,a,0,0
45,81,0.0,A,0,0
45,82,0.0,A,0,0
45,83,0.0,A,0,0
45,84,0.0,A,0,1
45,85,0.0,A,0,1
45,86,0.0,A,0,1
45,87,0.0,A,0,0
45,88,0.0,A,0,0
45,89,0.12100000000000002,A,0,0
45,90,0.12100000000000002,A,0,0
45,91,0.0,A,0,0
45,92,0.0,A,0,1
45,93,0.010000000000000002,a,0,1
45,94,0.0,A,0,1
45,95,0.0,A,0,1
45,96,0.0,A,0,1
45,97,0.0,A,0,1
45,98,0.1,A,0,1
45,99,0.5841000000000003,a,0,0
45,100,0.0,A,0,0
46,1,0.4930000000000002,a,0,0
46,2,0.0,A,0,0
46,3,0.0,A,0,1
46,4,0.0,A,0,0
46,5,0.0,A,0,1
46,6,0.011000000000000003,a,0,0
46,7,0.0,A,0,0
46,8,0.91,a,1,0
46,9,0.0,A,0,0
46,10,0.33000000000000007,A,0,0
46,11,0.0,a,0,1
46,12,0.1,A,0,0
46,13,0.03774100000000001,a,0,0
46,14,0.0,a,0,1
46,15,0.7580000000000001,A,0,0
46,16,0.0,A,0,0
46,17,0.020000000000000004,a,0,1
46,18,0.0,A,0,1
46,19,0.0,A,0,1
46,20,0.0,A,0,0
46,21,0.0,A,0,0
46,22,0.0,A,0,1
46,23,0.0,A,0,1
46,24,0.0,a,0,0
46,25,0.0,A,0,1
46,26,0.010000000000000002,a,0,0
46,27,0.0,A,0,1
46,28,0.04005100000000002,A,0,0
46,29,0.0,A,0,0
46,30,0.0,A,0,1
46,31,0.0,A,0,1
46,32,0.0,A,0,0
46,33,0.4730000000000001,A,0,0
46,34,0.0,a,0,1
46,35,0.0,A,0,0
46,36,0.9,a,1,0
46,37,0.0,a,0,0
46,38,0.0,A,0,1
46,39,0.0,A,0,1
46,40,0.0,a,0,1
46,41,0.0,A,0,0
46,42,0.0,A,0,0
46,43,0.0,A,0,0
46,44,1.0,A,1,0
46,45,0.9,A,1,0
46,46,0.0,A,0,0
46,47,0.0,A,0,1
46,48,0.0,A,0,0
46,49,0.0,A,0,0
46,50,0.0,a,0,1
46,51,0.0,a,0,1
46,52,0.246107187579169,a,0,0
46,53,0.0,A,0,1
46,54,0.0,A,0,1
46,55,0.0,A,0,1
46,56,0.0,A,0,1
46,57,0.020000000000000004,a,0,1
46,58,0.010000000000000002,a,0,0
46,59,0.0,A,0,0
46,60,0.0,a,0,1
46,61,0.0,A,0,1
46,62,0.0,A,0,1
46,63,0.0,a,0,1
46,64,0.0,a,0,1
46,65,0.0,a,0,1
46,66,0.0,A,0,0
46,67,0.0,A,0,0
46,68,0.0,A,0,1
46,69,0.0,a,0,1
46,70,0.0,a,0,1
46,71,0.0,a,0,1
46,72,0.0,A,0,1
46,73,0.0,A,0,0
46,74,0.0,a,0,1
46,75,0.0,A,0,0
46,76,0.0,A,0,0
46,77,0.0,A,0,1
46,78,0.0,a,0,0
46,79,0.0,A,0,1
46,80,0.010000000000000002,a,0,0
46,81,0.0,A,0,0
46,82,0.0,A,0,0
46,83,0.0,A,0,0
46,84,0.1,A,0,1
46,85,0.0,A,0,1
46,86,0.0,A,0,1
46,87,0.0,A,0,0
46,88,0.0,A,0,0
46,89,0.0,A,0,0
46,90,0.0,A,0,0
46,91,0.0,A,0,0
46,92,0.0,A,0,1
46,93,0.010000000000000002,a,0,1
46,94,0.0,A,0,1
46,95,0.0,A,0,1
46,96,0.0,A,0,1
46,97,0.0,A,0,1
46,98,0.0,A,0,1
46,99,0.5941000000000003,a,0,0
46,100,0.0,A,0,0
47,1,0.5523000000000002,a,0,0
47,2,0.0,A,0,0
47,3,0.0,A,0,1
47,4,0.01100000000000001,A,0,0
47,5,0.0,A,0,1
47,6,0.021000000000000005,a,0,0
47,7,0.0,A,0,0
47,8,1.0,a,1,0
47,9,0.0,A,0,0
47,10,0.43000000000000005,A,0,0
47,11,0.011000000000000003,a,0,1
47,12,0.0,A,0,0
47,13,0.0,a,0,0
47,14,0.0,a,0,1
47,15,0.5580000000000002,A,0,0
47,16,0.1,A,0,0
47,17,0.03200000000000001,a,0,1
47,18,0.0,A,0,1
47,19,0.0,A,0,1
47,20,0.0,A,0,0
47,21,0.0,A,0,0
47,22,0.0,A,0,1
47,23,0.0,A,0,1
47,24,0.010000000000000002,a,0,0
47,25,0.1,A,0,1
47,26,0.022000000000000006,a,0,0
47,27,0.1,A,0,1
47,28,0.0,A,0,0
47,29,0.0,A,0,0
47,30,0.0,A,0,1
47,31,0.0,A,0,1
47,32,0.0,A,0,0
47,33,0.5730000000000001,A,0,0
47,34,0.0,a,0,1
47,35,0.0,A,0,0
47,36,1.0,a,1,0
47,37,0.0,a,0,0
47,38,0.0,A,0,1
47,39,0.0,A,0,1
47,40,0.010000000000000002,a,0,1
47,41,0.0,A,0,0
47,42,0.0,A,0,0
47,43,0.0,A,0,0
47,44,1.0,A,1,0
47,45,1.0,A,1,0
47,46,0.1,A,0,0
47,47,0.1,A,0,1
47,48,0.0,A,0,0
47,49,0.0,A,0,0
47,50,0.011000000000000003,a,0,1
47,51,0.0,a,0,1
47,52,0.19878969697079452,a,0,0
47,53,0.0,A,0,1
47,54,0.0,A,0,1
47,55,0.1,A,0,1
47,56,0.0,A,0,1
47,57,0.0,a,0,1
47,58,0.0,a,0,0
47,59,0.1,A,0,0
47,60,0.0,a,0,1
47,61,0.0,A,0,1
47,62,0.0,A,0,1
47,63,0.0,a,0,1
47,64,0.010000000000000002,a,0,1
47,65,0.0,a,0,1
47,66,0.0,A,0,0
47,67,0.0,A,0,0
47,68,0.1,A,0,1
47,69,0.010000000000000002,a,0,1
47,70,0.0,a,0,1
47,71,0.0,a,0,1
47,72,0.11000000000000001,A,0,1
47,73,0.0,A,0,0
47,74,0.0,a,0,1
47,75,0.0,A,0,0
47,76,0.0,A,0,0
47,77,0.0,A,0,1
47,78,0.010000000000000002,a,0,0
47,79,0.0,A,0,1
47,80,0.020000000000000004,a,0,0
47,81,0.0,A,0,0
47,82,0.0,A,0,0
47,83,0.0,A,0,0
47,84,0.0,A,0,1
47,85,0.0,A,0,1
47,86,0.0,A,0,1
47,87,0.0,A,0,0
47,88,0.0,A,0,0
47,89,0.0,A,0,0
47,90,0.0,A,0,0
47,91,0.0,A,0,0
47,92,0.0,A,0,1
47,93,0.0,a,0,1
47,94,0.0,A,0,1
47,95,0.0,A,0,1
47,96,0.0,A,0,1
47,97,0.0,A,0,1
47,98,0.0,A,0,1
47,99,0.7288610000000004,a,0,0
47,100,0.0,A,0,0
48,1,0.5623000000000002,a,0,0
48,2,0.0,A,0,0
48,3,0.0,A,0,1
48,4,0.0,A,0,0
48,5,0.0,A,0,1
48,6,0.0,a,0,0
48,7,0.0,A,0,0
48,8,1.0,a,1,0
48,9,0.1,A,0,0
48,10,0.53,A,0,0
48,11,0.0,a,0,1
48,12,0.0,A,0,0
48,13,0.010000000000000002,a,0,0
48,14,0.0,a,0,1
48,15,0.49380000000000024,A,0,0
48,16,0.2,A,0,0
48,17,0.010000000000000002,a,0,1
48,18,0.0,A,0,1
48,19,0.0,A,0,1
48,20,0.0,A,0,0
48,21,0.0,A,0,0
48,22,0.0,A,0,1
48,23,0.0,A,0,1
48,24,0.024310000000000005,a,0,0
48,25,0.0,A,0,1
48,26,0.0,a,0,0
48,27,0.0,A,0,1
48,28,0.1,A,0,0
48,29,0.0,A,0,0
48,30,0.0,A,0,1
48,31,0.0,A,0,1
48,32,0.0,A,0,0
48,33,0.5730000000000001,A,0,0
48,34,0.010000000000000002,a,0,1
48,35,0.0,A,0,0
48,36,1.0,a,1,0
48,37,0.0,a,0,0
48,38,0.0,A,0,1
48,39,0.0,A,0,1
48,40,0.0,a,0,1
48,41,0.0,A,0,0
48,42,0.0,A,0,0
48,43,0.0,A,0,0
48,44,0.9,A,1,0
48,45,1.0,A,1,0
48,46,0.0,A,0,0
48,47,0.0,A,0,1
48,48,0.1,A,0,0
48,49,0.0,A,0,0
48,50,0.022100000000000005,a,0,1
48,51,0.0,a,0,1
48,52,0.22966866666787397,a,0,0
48,53,0.0,A,0,1
48,54,0.0,A,0,1
48,55,0.0,A,0,1
48,56,0.0,A,0,1
48,57,0.0,a,0,1
48,58,0.0,a,0,0
48,59,0.02100000000000002,A,0,0
48,60,0.0,a,0,1
48,61,0.0,A,0,1
48,62,0.0,A,0,1
48,63,0.010000000000000002,a,0,1
48,64,0.022000000000000006,a,0,1
48,65,0.0,a,0,1
48,66,0.0,A,0,0
48,67,0.0,A,0,0
48,68,0.0,A,0,1
48,69,0.0,a,0,1
48,70,0.011000000000000003,a,0,1
48,71,0.0,a,0,1
48,72,0.0,A,0,1
48,73,0.1,A,0,0
48,74,0.010000000000000002,a,0,1
48,75,0.0,A,0,0
48,76,0.0,A,0,0
48,77,0.0,A,0,1
48,78,0.020000000000000004,a,0,0
48,79,0.0,A,0,1
48,80,0.010000000000000002,a,0,0
48,81,0.0,A,0,0
48,82,0.0,A,0,0
48,83,0.0,A,0,0
48,84,0.0,A,0,1
48,85,0.1,A,0,1
48,86,0.0,A,0,1
48,87,0.0,A,0,0
48,88,0.1,A,0,0
48,89,0.0,A,0,0
48,90,0.0,A,0,0
48,91,0.0,A,0,0
48,92,0.0,A,0,1
48,93,0.0,a,0,1
48,94,0.0,A,0,1
48,95,0.0,A,0,1
48,96,0.0,A,0,1
48,97,0.0,A,0,1
48,98,0.0,A,0,1
48,99,0.7388610000000004,a,0,0
48,100,0.0,A,0,0
49,1,0.5185300000000003,a,0,0
49,2,0.0,A,0,0
49,3,0.0,A,0,1
49,4,0.0,A,0,0
49,5,0.0,A,0,1
49,6,0.0,a,0,0
49,7,0.1,A,0,0
49,8,1.0,a,1,0
49,9,0.1,A,0,0
49,10,0.6930000000000001,A,0,0
49,11,0.010000000000000002,a,0,1
49,12,0.0,A,0,0
49,13,0.022000000000000006,a,0,0
49,14,0.0,a,0,1
49,15,0.5938000000000002,A,0,0
49,16,0.0,A,0,0
49,17,0.010000000000000002,a,0,1
49,18,0.0,A,0,1
49,19,0.1,A,0,1
49,20,0.0,A,0,0
49,21,0.0,A,0,0
49,22,0.0,A,0,1
49,23,0.0,A,0,1
49,24,0.010000000000000002,a,0,0
49,25,0.0,A,0,1
49,26,0.0,a,0,0
49,27,0.0,A,0,1
49,28,0.1,A,0,0
49,29,0.0,A,0,0
49,30,0.0,A,0,1
49,31,0.0,A,0,1
49,32,0.0,A,0,0
49,33,0.3730000000000001,A,0,0
49,34,0.020000000000000004,a,0,1
49,35,0.0,A,0,0
49,36,1.0,a,1,0
49,37,0.010000000000000002,a,0,0
49,38,0.0,A,0,1
49,39,0.0,A,0,1
49,40,0.010000000000000002,a,0,1
49,41,0.0,A,0,0
49,42,0.11000000000000001,A,0,0
49,43,0.0,A,0,0
49,44,1.0,A,1,0
49,45,0.9,A,1,0
49,46,0.0,A,0,0
49,47,0.1,A,0,1
49,48,0.0,A,0,0
49,49,0.0,A,0,0
49,50,0.0,a,0,1
49,51,0.0,a,0,1
49,52,0.2636355333346614,a,0,0
49,53,0.0,A,0,1
49,54,0.0,A,0,1
49,55,0.0,A,0,1
49,56,0.1,A,0,1
49,57,0.0,a,0,1
49,58,0.0,a,0,0
49,59,0.0,A,0,0
49,60,0.0,a,0,1
49,61,0.0,A,0,1
49,62,0.0,A,0,1
49,63,0.020000000000000004,a,0,1
49,64,0.03520000000000001,a,0,1
49,65,0.010000000000000002,a,0,1
49,66,0.11000000000000001,A,0,0
49,67,0.11000000000000001,A,0,0
49,68,0.0,A,0,1
49,69,0.0,a,0,1
49,70,0.021000000000000005,a,0,1
49,71,0.0,a,0,1
49,72,0.0,A,0,1
49,73,0.0,A,0,0
49,74,0.0,a,0,1
49,75,0.0,A,0,0
49,76,0.0,A,0,0
49,77,0.0,A,0,1
49,78,0.0,a,0,0
49,79,0.0,A,0,1
49,80,0.022100000000000005,a,0,0
49,81,0.0,A,0,0
49,82,0.0,A,0,0
49,83,0.0,A,0,0
49,84,0.0,A,0,1
49,85,0.0,A,0,1
49,86,0.1,A,0,1
49,87,0.0,A,0,0
49,88,0.2,A,0,0
49,89,0.0,A,0,0
49,90,0.0,A,0,0
49,91,0.0,A,0,0
49,92,0.0,A,0,1
49,93,0.0,a,0,1
49,94,0.0,A,0,1
49,95,0.0,A,0,1
49,96,0.0,A,0,1
49,97,0.0,A,0,1
49,98,0.0,A,0,1
49,99,0.7127471000000005,a,0,0
49,100,0.0,A,0,0
50,1,0.5285300000000003,a,0,0
50,2,0.0,A,0,0
50,3,0.0,A,0,1
50,4,0.0,A,0,0
50,5,0.0,A,0,1
50,6,0.011000000000000003,a,0,0
50,7,0.2,A,0,0
50,8,0.8,a,1,0
50,9,0.0,A,0,0
50,10,0.5930000000000001,A,0,0
50,11,0.022000000000000006,a,0,1
50,12,0.0,A,0,0
50,13,0.03200000000000001,a,0,0
50,14,0.0,a,0,1
50,15,0.49380000000000024,A,0,0
50,16,0.0,A,0,0
50,17,0.010000000000000002,a,0,1
50,18,0.0,A,0,1
50,19,0.0,A,0,1
50,20,0.0,A,0,0
50,21,0.0,A,0,0
50,22,0.0,A,0,1
50,23,0.0,A,0,1
50,24,0.020000000000000004,a,0,0
50,25,0.0,A,0,1
50,26,0.0,a,0,0
50,27,0.0,A,0,1
50,28,0.0,A,0,0
50,29,0.0,A,0,0
50,30,0.0,A,0,1
50,31,0.0,A,0,1
50,32,0.0,A,0,0
50,33,0.27300000000000013,A,0,0
50,34,0.0,a,0,1
50,35,0.0,A,0,0
50,36,0.99,a,1,0
50,37,0.021000000000000005,a,0,0
50,38,0.0,A,0,1
50,39,0.0,A,0,1
50,40,0.0,a,0,1
50,41,0.0,A,0,0
50,42,0.0,A,0,0
50,43,0.0,A,0,0
50,44,1.0,A,1,0
50,45,1.0,A,1,0
50,46,0.0,A,0,0
50,47,0.0,A,0,1
50,48,0.0,A,0,0
50,49,0.0,A,0,0
50,50,0.0,a,0,1
50,51,0.0,a,0,1
50,52,0.32999899533494026,a,0,0
50,53,0.0,A,0,1
50,54,0.0,A,0,1
50,55,0.0,A,0,1
50,56,0.0,A,0,1
50,57,0.0,a,0,1
50,58,0.010000000000000002,a,0,0
50,59,0.0,A,0,0
50,60,0.0,a,0,1
50,61,0.0,A,0,1
50,62,0.0,A,0,1
50,63,0.0,a,0,1
50,64,0.04520000000000001,a,0,1
50,65,0.020000000000000004,a,0,1
50,66,0.01100000000000001,A,0,0
50,67,0.12100000000000002,A,0,0
50,68,0.0,A,0,1
50,69,0.0,a,0,1
50,70,0.010000000000000002,a,0,1
50,71,0.0,a,0,1
50,72,0.0,A,0,1
50,73,0.0,A,0,0
50,74,0.0,a,0,1
50,75,0.11000000000000001,A,0,0
50,76,0.0,A,0,0
50,77,0.0,A,0,1
50,78,0.0,a,0,0
50,79,0.0,A,0,1
50,80,0.0,a,0,0
50,81,0.0,A,0,0
50,82,0.0,A,0,0
50,83,0.0,A,0,0
50,84,0.0,A,0,1
50,85,0.0,A,0,1
50,86,0.0,A,0,1
50,87,0.1,A,0,0
50,88,0.30000000000000004,A,0,0
50,89,0.0,A,0,0
50,90,0.0,A,0,0
50,91,0.0,A,0,0
50,92,0.0,A,0,1
50,93,0.0,a,0,1
50,94,0.0,A,0,1
50,95,0.0,A,0,1
50,96,0.1,A,0,1
50,97,0.0,A,0,1
50,98,0.0,A,0,1
50,99,0.7227471000000005,a,0,0
50,100,0.0,A,0,0
51,1,0.5913830000000003,a,0,0
51,2,0.0,A,0,0
51,3,0.0,A,0,1
51,4,0.0,A,0,0
51,5,0.0,A,0,1
51,6,0.0,a,0,0
51,7,0.1,A,0,0
51,8,0.7100000000000001,a,0,0
51,9,0.0,A,0,0
51,10,0.4930000000000001,A,0,0
51,11,0.0,a,0,1
51,12,0.0,A,0,0
51,13,0.0,a,0,0
51,14,0.0,a,0,1
51,15,0.39380000000000026,A,0,0
51,16,0.0,A,0,0
51,17,0.020000000000000004,a,0,1
51,18,0.11000000000000001,A,0,1
51,19,0.0,A,0,1
51,20,0.0,A,0,0
51,21,0.1,A,0,0
51,22,0.0,A,0,1
51,23,0.0,A,0,1
51,24,0.0,a,0,0
51,25,0.0,A,0,1
51,26,0.0,a,0,0
51,27,0.0,A,0,1
51,28,0.1,A,0,0
51,29,0.0,A,0,0
51,30,0.0,A,0,1
51,31,0.0,A,0,1
51,32,0.0,A,0,0
51,33,0.4003000000000001,A,0,0
51,34,0.0,a,0,1
51,35,0.0,A,0,0
51,36,0.979,a,1,0
51,37,0.031000000000000007,a,0,0
51,38,0.0,A,0,1
51,39,0.0,A,0,1
51,40,0.0,a,0,1
51,41,0.0,A,0,0
51,42,0.0,A,0,0
51,43,0.0,A,0,0
51,44,0.9,A,1,0
51,45,0.9,A,1,0
51,46,0.0,A,0,0
51,47,0.0,A,0,1
51,48,0.0,A,0,0
51,49,0.0,A,0,0
51,50,0.0,a,0,1
51,51,0.0,a,0,1
51,52,0.3739988948684343,a,0,0
51,53,0.0,A,0,1
51,54,0.0,A,0,1
51,55,0.0,A,0,1
51,56,0.0,A,0,1
51,57,0.010000000000000002,a,0,1
51,58,0.022000000000000006,a,0,0
51,59,0.0,A,0,0
51,60,0.011000000000000003,a,0,1
51,61,0.0,A,0,1
51,62,0.0,A,0,1
51,63,0.0,a,0,1
51,64,0.06072000000000002,a,0,1
51,65,0.0,a,0,1
51,66,0.12210000000000001,A,0,0
51,67,0.02100000000000002,A,0,0
51,68,0.0,A,0,1
51,69,0.0,a,0,1
51,70,0.0,a,0,1
51,71,0.0,a,0,1
51,72,0.0,A,0,1
51,73,0.0,A,0,0
51,74,0.0,a,0,1
51,75,0.21000000000000002,A,0,0
51,76,0.0,A,0,0
51,77,0.0,A,0,1
51,78,0.010000000000000002,a,0,0
51,79,0.0,A,0,1
51,80,0.0,a,0,0
51,81,0.0,A,0,0
51,82,0.0,A,0,0
51,83,0.0,A,0,0
51,84,0.0,A,0,1
51,85,0.0,A,0,1
51,86,0.11000000000000001,A,0,1
51,87,0.0,A,0,0
51,88,0.20000000000000004,A,0,0
51,89,0.1,A,0,0
51,90,0.0,A,0,0
51,91,0.0,A,0,0
51,92,0.0,A,0,1
51,93,0.0,a,0,1
51,94,0.0,A,0,1
51,95,0.0,A,0,1
51,96,0.0,A,0,1
51,97,0.0,A,0,1
51,98,0.0,A,0,1
51,99,0.8050218100000006,a,1,0
51,100,0.0,A,0,0
52,1,0.6605213000000003,a,0,0
52,2,0.0,A,0,0
52,3,0.0,A,0,1
52,4,0.0,A,0,0
52,5,0.1,A,0,1
52,6,0.0,a,0,0
52,7,0.0,A,0,0
52,8,0.8450100000000003,a,1,0
52,9,0.1,A,0,0
52,10,0.6423000000000001,A,0,0
52,11,0.0,a,0,1
52,12,0.0,A,0,0
52,13,0.011000000000000003,a,0,0
52,14,0.0,a,0,1
52,15,0.49380000000000024,A,0,0
52,16,0.11000000000000001,A,0,0
52,17,0.0,a,0,1
52,18,0.010000000000000009,A,0,1
52,19,0.0,A,0,1
52,20,0.0,A,0,0
52,21,0.0,A,0,0
52,22,0.0,A,0,1
52,23,0.0,A,0,1
52,24,0.010000000000000002,a,0,0
52,25,0.1,A,0,1
52,26,0.010000000000000002,a,0,0
52,27,0.0,A,0,1
52,28,0.22100000000000003,A,0,0
52,29,0.0,A,0,0
52,30,0.0,A,0,1
52,31,0.0,A,0,1
52,32,0.0,A,0,0
52,33,0.5003000000000001,A,0,0
52,34,0.011000000000000003,a,0,1
52,35,0.0,A,0,0
52,36,1.0,a,1,0
52,37,0.0,a,0,0
52,38,0.0,A,0,1
52,39,0.0,A,0,1
52,40,0.0,a,0,1
52,41,0.1,A,0,0
52,42,0.0,A,0,0
52,43,0.0,A,0,0
52,44,1.0,A,1,0
52,45,1.0,A,1,0
52,46,0.0,A,0,0
52,47,0.0,A,0,1
52,48,0.0,A,0,0
52,49,0.0,A,0,0
52,50,0.010000000000000002,a,0,1
52,51,0.0,a,0,1
52,52,0.3839988948684343,a,0,0
52,53,0.0,A,0,1
52,54,0.0,A,0,1
52,55,0.0,A,0,1
52,56,0.0,A,0,1
52,57,0.0,a,0,1
52,58,0.03520000000000001,a,0,0
52,59,0.0,A,0,0
52,60,0.021000000000000005,a,0,1
52,61,0.0,A,0,1
52,62,0.0,A,0,1
52,63,0.0,a,0,1
52,64,0.07072000000000002,a,0,1
52,65,0.010000000000000002,a,0,1
52,66,0.02431000000000001,A,0,0
52,67,0.0,A,0,0
52,68,0.0,A,0,1
52,69,0.0,a,0,1
52,70,0.010000000000000002,a,0,1
52,71,0.0,a,0,1
52,72,0.0,A,0,1
52,73,0.0,A,0,0
52,74,0.0,a,0,1
52,75,0.23100000000000004,A,0,0
52,76,0.0,A,0,0
52,77,0.0,A,0,1
52,78,0.0,a,0,0
52,79,0.1,A,0,1
52,80,0.0,a,0,0
52,81,0.0,A,0,0
52,82,0.1,A,0,0
52,83,0.0,A,0,0
52,84,0.0,A,0,1
52,85,0.0,A,0,1
52,86,0.010000000000000009,A,0,1
52,87,0.1,A,0,0
52,88,0.10000000000000003,A,0,0
52,89,0.1,A,0,0
52,90,0.0,A,0,0
52,91,0.1,A,0,0
52,92,0.1,A,0,1
52,93,0.0,a,0,1
52,94,0.0,A,0,1
52,95,0.0,A,0,1
52,96,0.0,A,0,1
52,97,0.0,A,0,1
52,98,0.0,A,0,1
52,99,0.9840763901000007,a,1,0
52,100,0.0,A,0,0
53,1,0.5605213000000003,a,0,0
53,2,0.1,A,0,0
53,3,0.0,A,0,1
53,4,0.0,A,0,0
53,5,0.2,A,0,1
53,6,0.010000000000000002,a,0,0
53,7,0.0,A,0,0
53,8,0.9405110000000003,a,1,0
53,9,0.0,A,0,0
53,10,0.5423000000000001,A,0,0
53,11,0.0,a,0,1
53,12,0.0,A,0,0
53,13,0.023100000000000006,a,0,0
53,14,0.0,a,0,1
53,15,0.49380000000000024,A,0,0
53,16,0.010000000000000009,A,0,0
53,17,0.010000000000000002,a,0,1
53,18,0.0,A,0,1
53,19,0.0,A,0,1
53,20,0.0,A,0,0
53,21,0.0,A,0,0
53,22,0.1,A,0,1
53,23,0.0,A,0,1
53,24,0.010000000000000002,a,0,0
53,25,0.0,A,0,1
53,26,0.0,a,0,0
53,27,0.0,A,0,1
53,28,0.02100000000000002,A,0,0
53,29,0.0,A,0,0
53,30,0.0,A,0,1
53,31,0.0,A,0,1
53,32,0.1,A,0,0
53,33,0.3003000000000001,A,0,0
53,34,0.0,a,0,1
53,35,0.0,A,0,0
53,36,1.0,a,1,0
53,37,0.010000000000000002,a,0,0
53,38,0.0,A,0,1
53,39,0.0,A,0,1
53,40,0.010000000000000002,a,0,1
53,41,0.0,A,0,0
53,42,0.0,A,0,0
53,43,0.0,A,0,0
53,44,1.0,A,1,0
53,45,1.0,A,1,0
53,46,0.0,A,0,0
53,47,0.1,A,0,1
53,48,0.0,A,0,0
53,49,0.0,A,0,0
53,50,0.021000000000000005,a,0,1
53,51,0.0,a,0,1
53,52,0.2839988948684343,a,0,0
53,53,0.0,A,0,1
53,54,0.0,A,0,1
53,55,0.0,A,0,1
53,56,0.0,A,0,1
53,57,0.0,a,0,1
53,58,0.0,a,0,0
53,59,0.0,A,0,0
53,60,0.031000000000000007,a,0,1
53,61,0.0,A,0,1
53,62,0.0,A,0,1
53,63,0.0,a,0,1
53,64,0.08879200000000001,a,0,1
53,65,0.010000000000000002,a,0,1
53,66,0.12431000000000002,A,0,0
53,67,0.0,A,0,0
53,68,0.0,A,0,1
53,69,0.0,a,0,1
53,70,0.0,a,0,1
53,71,0.0,a,0,1
53,72,0.0,A,0,1
53,73,0.11000000000000001,A,0,0
53,74,0.0,a,0,1
53,75,0.3895100000000001,A,0,0
53,76,0.1,A,0,0
53,77,0.0,A,0,1
53,78,0.010000000000000002,a,0,0
53,79,0.0,A,0,1
53,80,0.0,a,0,0
53,81,0.0,A,0,0
53,82,0.0,A,0,0
53,83,0.1,A,0,0
53,84,0.0,A,0,1
53,85,0.0,A,0,1
53,86,0.0,A,0,1
53,87,0.0,A,0,0
53,88,0.0,A,0,0
53,89,0.1,A,0,0
53,90,0.0,A,0,0
53,91,0.0,A,0,0
53,92,0.0,A,0,1
53,93,0.0,a,0,1
53,94,0.0,A,0,1
53,95,0.0,A,0,1
53,96,0.0,A,0,1
53,97,0.0,A,0,1
53,98,0.0,A,0,1
53,99,0.9940763901000007,a,1,0
53,100,0.0,A,0,0
54,1,0.5705213000000003,a,0,0
54,2,0.0,A,0,0
54,3,0.0,A,0,1
54,4,0.0,A,0,0
54,5,0.30000000000000004,A,0,1
54,6,0.020000000000000004,a,0,0
54,7,0.0,A,0,0
54,8,1.0,a,1,0
54,9,0.0,A,0,0
54,10,0.6423000000000001,A,0,0
54,11,0.0,a,0,1
54,12,0.0,A,0,0
54,13,0.033100000000000004,a,0,0
54,14,0.0,a,0,1
54,15,0.44318000000000024,A,0,0
54,16,0.0,A,0,0
54,17,0.0,a,0,1
54,18,0.0,A,0,1
54,19,0.1,A,0,1
54,20,0.0,A,0,0
54,21,0.0,A,0,0
54,22,0.010000000000000009,A,0,1
54,23,0.0,A,0,1
54,24,0.022100000000000005,a,0,0
54,25,0.1,A,0,1
54,26,0.010000000000000002,a,0,0
54,27,0.0,A,0,1
54,28,0.0,A,0,0
54,29,0.0,A,0,0
54,30,0.1,A,0,1
54,31,0.0,A,0,1
54,32,0.0,A,0,0
54,33,0.4003000000000001,A,0,0
54,34,0.0,a,0,1
54,35,0.0,A,0,0
54,36,1.0,a,1,0
54,37,0.021000000000000005,a,0,0
54,38,0.0,A,0,1
54,39,0.0,A,0,1
54,40,0.0,a,0,1
54,41,0.0,A,0,0
54,42,0.0,A,0,0
54,43,0.1,A,0,0
54,44,1.0,A,1,0
54,45,1.0,A,1,0
54,46,0.0,A,0,0
54,47,0.0,A,0,1
54,48,0.0,A,0,0
54,49,0.0,A,0,0
54,50,0.0,a,0,1
54,51,0.0,a,0,1
54,52,0.3557386627908055,a,0,0
54,53,0.0,A,0,1
54,54,0.0,A,0,1
54,55,0.0,A,0,1
54,56,0.0,A,0,1
54,57,0.010000000000000002,a,0,1
54,58,0.0,a,0,0
54,59,0.1,A,0,0
54,60,0.04100000000000001,a,0,1
54,61,0.0,A,0,1
54,62,0.0,A,0,1
54,63,0.0,a,0,1
54,64,0.10867120000000002,a,0,1
54,65,0.020000000000000004,a,0,1
54,66,0.0,A,0,0
54,67,0.0,A,0,0
54,68,0.0,A,0,1
54,69,0.0,a,0,1
54,70,0.0,a,0,1
54,71,0.0,a,0,1
54,72,0.0,A,0,1
54,73,0.21000000000000002,A,0,0
54,74,0.011000000000000003,a,0,1
54,75,0.31846100000000005,A,0,0
54,76,0.0,A,0,0
54,77,0.0,A,0,1
54,78,0.020000000000000004,a,0,0
54,79,0.0,A,0,1
54,80,0.010000000000000002,a,0,0
54,81,0.0,A,0,0
54,82,0.0,A,0,0
54,83,0.0,A,0,0
54,84,0.0,A,0,1
54,85,0.0,A,0,1
54,86,0.0,A,0,1
54,87,0.0,A,0,0
54,88,0.1,A,0,0
54,89,0.11000000000000001,A,0,0
54,90,0.0,A,0,0
54,91,0.0,A,0,0
54,92,0.0,A,0,1
54,93,0.0,a,0,1
54,94,0.0,A,0,1
